4,Cho'Gath,7,0,1,jungle:top
4,Cho'Gath,7,0,1,jungle:top
4,Cho'Gath,7,0,1,jungle:top
4,Amumu,4,1,1,jungle
4,Amumu,4,1,1,jungle
4,Heimerdinger,4,0,2,mid
4,Heimerdinger,4,0,2,mid
4,Ashe,4,3,2,adc
4,Singed,5,3,1,top
4,Singed,5,3,1,top
4,Twitch,8,2,1,adc
4,Twitch,8,2,1,adc
4,Twitch,8,2,1,adc
4,Nunu,1,0,2,support:jungle
4,Nunu,1,0,2,support:jungle
4,Alistar,8,2,1,support
4,Katarina,5,3,1,mid:top
4,Katarina,5,3,1,mid:top
4,Katarina,5,3,1,mid:top
4,Katarina,5,3,1,mid:top
4,Katarina,5,3,1,mid:top
4,Katarina,5,3,1,mid:top
4,Katarina,5,3,1,mid:top
4,Katarina,5,3,1,mid:top
4,Taric,3,1,2,support
4,Taric,3,1,2,support
4,Taric,3,1,2,support
4,Taric,3,1,2,support
4,Tristana,3,0,2,adc:mid
4,Tristana,3,0,2,adc:mid
4,Tristana,3,0,2,adc:mid
4,Soraka,3,1,1,support
4,Veigar,6,2,1,mid
4,Janna,9,4,0,support
4,Janna,9,4,0,support
4,Evelynn,8,4,0,mid:jungle
4,Evelynn,8,4,0,mid:jungle
4,Evelynn,8,4,0,mid:jungle
4,Evelynn,8,4,0,mid:jungle
4,Evelynn,8,4,0,mid:jungle
4,Master Yi,2,0,3,jungle:top
4,Master Yi,2,0,3,jungle:top
4,Master Yi,2,0,3,jungle:top
4,Master Yi,2,0,3,jungle:top
5,Jax,6,3,2,top
5,Twisted Fate,9,1,1,mid
5,Shaco,9,1,1,jungle
5,Warwick,2,0,2,jungle
5,Nidalee,7,2,1,mid:support
5,Nidalee,7,2,1,mid:support
5,Nidalee,7,2,1,mid:support
5,Rammus,5,5,0,jungle
5,Corki,7,5,1,adc
5,Anivia,8,1,2,mid
5,Tryndamere,6,5,0,top
5,Tryndamere,6,5,0,top
5,Tryndamere,6,5,0,top
5,Tryndamere,6,5,0,top
5,Sivir,5,0,2,adc
5,Sivir,5,0,2,adc
5,Sivir,5,0,2,adc
5,Gangplank,5,4,1,top
5,Malphite,3,2,1,top:jungle
5,Malphite,3,2,1,top:jungle
5,Malphite,3,2,1,top:jungle
5,Karthus,8,0,1,mid
5,Karthus,8,0,1,mid
5,Blitzcrank,4,4,2,support
5,Blitzcrank,4,4,2,support
