2,3,22,450,0.0191,0.0001,5
7,7,11,3150,0.03,0.0007,5
10,2,9,1350,0.0944,0.0043,3
5,13,2,3150,0.0776,0.0004,3
3,6,6,450,0.0087,0.0009,7
18,2,7,3150,0.0227,0.0017,8
4,4,14,3150,0.1513,0.1331,4
10,1,1,4800,0.0167,0.0003,5
6,7,1,3150,0.186,0.0013,6
9,1,8,3150,0.0842,0.842,8
6,3,2,3150,0.2482,0.0032,1
4,4,3,4800,0.0619,0.0027,2
1,56,0,4800,0.0199,0.0012,10
4,7,14,450,0.0739,0.007,5
1,14,2,3150,0.0326,0.0009,4
3,4,19,450,0.1229,0.007,8
5,6,3,3150,0.0562,0.0014,6
7,5,1,3150,0.0441,0.0088,9
1,2,5,4800,0.0628,0.0068,5
2,3,17,450,0.0464,0.0018,3
2,1,10,3150,0.1275,0.2383,3
9,1,14,1350,0.0819,0.004,4
4,7,8,1350,0.0179,0.0004,4
5,10,4,3150,0.0755,0.0011,5
3,9,1,4800,0.0315,0.0006,5
7,5,10,1350,0.0142,0.0004,4
12,11,8,1350,0.1866,0.0305,2
2,5,13,1350,0.117,0.0541,5
7,8,7,1350,0.0712,0.0016,5
2,2,19,1350,0.0581,0.0003,6
1,3,20,1350,0.0121,0.0007,4
3,3,12,1350,0.0564,0.0006,7
3,2,2,3150,0.0047,0.0004,8
4,7,9,1350,0.0965,0.0092,4
1,8,2,4800,0.0095,0.0008,4
1,1,18,3150,0.0093,0.0051,4
1,1,24,450,0.1107,0.0008,4
6,2,10,1350,0.0485,0.0102,5
14,25,4,3150,0.0607,0.0015,8
2,6,3,4800,0.0183,0.0003,8
3,5,4,450,0.1223,0.0027,2
5,1,12,450,0.042,0.0004,1
1,11,10,1350,0.054,0.0004,8
2,10,8,3150,0.071,0.0019,5
9,4,4,3150,0.0261,0.0007,3
2,12,2,3150,0.0955,0.0004,6
2,2,17,1350,0.0804,0.0004,3
8,1,3,4800,0.0391,0.0009,6
1,2,18,1350,0.1238,0.0003,3
9,3,1,4800,0.035,0.0013,5
5,1,15,450,0.0554,0.0006,3
1,3,15,1350,0.027,0.0009,6
10,1,12,1350,0.1417,0.0016,9
85,11,4,1350,0.0487,0.0271,8
2,3,8,3150,0.1284,0.045,6
6,2,11,450,0.0858,0.0004,2
8,2,6,4800,0.3118,0.0078,8
10,1,9,1350,0.248,0.0771,6
2,9,11,1350,0.0347,0.0151,9
36,4,6,3150,0.0363,0.0094,9
3,9,10,450,0.0625,0.0004,2
2,6,6,3150,0.1477,0.0191,7
4,7,8,3150,0.0503,0.0037,5
6,5,10,3150,0.1978,0.2805,7
15,1,9,3150,0.0166,0.0004,8
7,5,6,1350,0.0917,0.0299,6
1,1,22,450,0.0191,0.0001,5
6,1,11,3150,0.03,0.0007,5
9,3,9,1350,0.0944,0.0043,3
4,1,2,3150,0.0776,0.0004,3
2,7,6,450,0.0087,0.0009,7
17,3,7,3150,0.0227,0.0017,8
3,1,14,3150,0.1513,0.1331,4
9,2,1,4800,0.0167,0.0003,5
5,8,1,3150,0.186,0.0013,6
8,2,8,3150,0.0842,0.842,8
5,4,2,3150,0.2482,0.0032,1
3,5,3,4800,0.0619,0.0027,2
14,57,1,4800,0.0199,0.0012,10
3,1,14,450,0.0739,0.007,5
14,15,3,3150,0.0326,0.0009,4
2,1,19,450,0.1229,0.007,8
4,7,3,3150,0.0562,0.0014,6
6,6,1,3150,0.0441,0.0088,9
10,3,6,4800,0.0628,0.0068,5
1,4,17,450,0.0464,0.0018,3
1,2,10,3150,0.1275,0.2383,3
8,2,14,1350,0.0819,0.004,4
3,8,8,1350,0.0179,0.0004,4
4,11,4,3150,0.0755,0.0011,5
2,10,1,4800,0.0315,0.0006,5
6,1,10,1350,0.0142,0.0004,4
11,12,8,1350,0.1866,0.0305,2
1,6,13,1350,0.117,0.0541,5
6,9,7,1350,0.0712,0.0016,5
1,1,19,1350,0.0581,0.0003,6
5,4,21,1350,0.0121,0.0007,4
2,4,12,1350,0.0564,0.0006,7
2,3,2,3150,0.0047,0.0004,8
3,8,9,1350,0.0965,0.0092,4
6,9,3,4800,0.0095,0.0008,4
2,2,19,3150,0.0093,0.0051,4
2,2,25,450,0.1107,0.0008,4
5,3,10,1350,0.0485,0.0102,5
13,26,4,3150,0.0607,0.0015,8
1,7,3,4800,0.0183,0.0003,8
2,6,4,450,0.1223,0.0027,2
4,2,12,450,0.042,0.0004,1
10,12,11,1350,0.054,0.0004,8
1,11,8,3150,0.071,0.0019,5
8,5,4,3150,0.0261,0.0007,3
1,13,2,3150,0.0955,0.0004,6
1,3,17,1350,0.0804,0.0004,3
7,2,3,4800,0.0391,0.0009,6
3,3,19,1350,0.1238,0.0003,3
8,4,1,4800,0.035,0.0013,5
4,2,15,450,0.0554,0.0006,3
3,4,16,1350,0.027,0.0009,6
9,2,12,1350,0.1417,0.0016,9
84,12,4,1350,0.0487,0.0271,8
1,4,8,3150,0.1284,0.045,6
5,3,11,450,0.0858,0.0004,2
7,3,6,4800,0.3118,0.0078,8
9,2,9,1350,0.248,0.0771,6
1,10,11,1350,0.0347,0.0151,9
35,5,6,3150,0.0363,0.0094,9
2,10,10,450,0.0625,0.0004,2
1,7,6,3150,0.1477,0.0191,7
3,8,8,3150,0.0503,0.0037,5
5,6,10,3150,0.1978,0.2805,7
14,2,9,3150,0.0166,0.0004,8
6,6,6,1350,0.0917,0.0299,6
4,2,23,450,0.0191,0.0001,5
5,2,11,3150,0.03,0.0007,5
8,4,9,1350,0.0944,0.0043,3
3,2,2,3150,0.0776,0.0004,3
1,8,6,450,0.0087,0.0009,7
16,4,7,3150,0.0227,0.0017,8
2,2,14,3150,0.1513,0.1331,4
8,3,1,4800,0.0167,0.0003,5
4,9,1,3150,0.186,0.0013,6
7,3,8,3150,0.0842,0.842,8
4,5,2,3150,0.2482,0.0032,1
2,6,3,4800,0.0619,0.0027,2
13,1,1,4800,0.0199,0.0012,10
2,2,14,450,0.0739,0.007,5
13,1,3,3150,0.0326,0.0009,4
1,2,19,450,0.1229,0.007,8
3,8,3,3150,0.0562,0.0014,6
5,7,1,3150,0.0441,0.0088,9
9,1,6,4800,0.0628,0.0068,5
3,5,18,450,0.0464,0.0018,3
4,3,11,3150,0.1275,0.2383,3
7,3,14,1350,0.0819,0.004,4
2,9,8,1350,0.0179,0.0004,4
3,12,4,3150,0.0755,0.0011,5
1,11,1,4800,0.0315,0.0006,5
5,2,10,1350,0.0142,0.0004,4
10,13,8,1350,0.1866,0.0305,2
3,7,14,1350,0.117,0.0541,5
5,10,7,1350,0.0712,0.0016,5
2,2,20,1350,0.0581,0.0003,6
4,1,21,1350,0.0121,0.0007,4
1,5,12,1350,0.0564,0.0006,7
1,4,2,3150,0.0047,0.0004,8
2,9,9,1350,0.0965,0.0092,4
5,1,3,4800,0.0095,0.0008,4
1,1,19,3150,0.0093,0.0051,4
1,1,25,450,0.1107,0.0008,4
4,4,10,1350,0.0485,0.0102,5
12,27,4,3150,0.0607,0.0015,8
11,8,4,4800,0.0183,0.0003,8
1,7,4,450,0.1223,0.0027,2
3,3,12,450,0.042,0.0004,1
9,1,11,1350,0.054,0.0004,8
10,12,9,3150,0.071,0.0019,5
7,6,4,3150,0.0261,0.0007,3
8,14,3,3150,0.0955,0.0004,6
5,4,18,1350,0.0804,0.0004,3
6,3,3,4800,0.0391,0.0009,6
2,1,19,1350,0.1238,0.0003,3
7,5,1,4800,0.035,0.0013,5
3,3,15,450,0.0554,0.0006,3
2,1,16,1350,0.027,0.0009,6
8,3,12,1350,0.1417,0.0016,9
83,13,4,1350,0.0487,0.0271,8
7,5,9,3150,0.1284,0.045,6
4,4,11,450,0.0858,0.0004,2
6,4,6,4800,0.3118,0.0078,8
8,3,9,1350,0.248,0.0771,6
27,11,12,1350,0.0347,0.0151,9
34,6,6,3150,0.0363,0.0094,9
1,11,10,450,0.0625,0.0004,2
12,8,7,3150,0.1477,0.0191,7
2,9,8,3150,0.0503,0.0037,5
4,7,10,3150,0.1978,0.2805,7
13,3,9,3150,0.0166,0.0004,8
5,7,6,1350,0.0917,0.0299,6
3,1,23,450,0.0191,0.0001,5
4,3,11,3150,0.03,0.0007,5
7,5,9,1350,0.0944,0.0043,3
2,3,2,3150,0.0776,0.0004,3
11,9,7,450,0.0087,0.0009,7
15,5,7,3150,0.0227,0.0017,8
1,3,14,3150,0.1513,0.1331,4
7,4,1,4800,0.0167,0.0003,5
3,10,1,3150,0.186,0.0013,6
6,4,8,3150,0.0842,0.842,8
3,6,2,3150,0.2482,0.0032,1
1,7,3,4800,0.0619,0.0027,2
12,2,1,4800,0.0199,0.0012,10
1,3,14,450,0.0739,0.007,5
12,2,3,3150,0.0326,0.0009,4
4,3,20,450,0.1229,0.007,8
2,9,3,3150,0.0562,0.0014,6
4,8,1,3150,0.0441,0.0088,9
8,2,6,4800,0.0628,0.0068,5
2,1,18,450,0.0464,0.0018,3
3,1,11,3150,0.1275,0.2383,3
6,4,14,1350,0.0819,0.004,4
1,10,8,1350,0.0179,0.0004,4
2,13,4,3150,0.0755,0.0011,5
8,12,2,4800,0.0315,0.0006,5
4,3,10,1350,0.0142,0.0004,4
9,14,8,1350,0.1866,0.0305,2
2,1,14,1350,0.117,0.0541,5
4,11,7,1350,0.0712,0.0016,5
1,1,20,1350,0.0581,0.0003,6
1,59,0,4800,0.4197,0.0241,6
3,2,21,1350,0.0121,0.0007,4
6,6,13,1350,0.0564,0.0006,7
9,5,3,3150,0.0047,0.0004,8
1,10,9,1350,0.0965,0.0092,4
4,2,3,4800,0.0095,0.0008,4
2,2,20,3150,0.0093,0.0051,4
2,2,26,450,0.1107,0.0008,4
3,5,10,1350,0.0485,0.0102,5
11,28,4,3150,0.0607,0.0015,8
10,1,4,4800,0.0183,0.0003,8
8,8,5,450,0.1223,0.0027,2
2,4,12,450,0.042,0.0004,1
8,2,11,1350,0.054,0.0004,8
9,1,9,3150,0.071,0.0019,5
6,7,4,3150,0.0261,0.0007,3
7,1,3,3150,0.0955,0.0004,6
4,1,18,1350,0.0804,0.0004,3
5,4,3,4800,0.0391,0.0009,6
1,2,19,1350,0.1238,0.0003,3
6,6,1,4800,0.035,0.0013,5
2,4,15,450,0.0554,0.0006,3
1,2,16,1350,0.027,0.0009,6
7,4,12,1350,0.1417,0.0016,9
82,14,4,1350,0.0487,0.0271,8
6,1,9,3150,0.1284,0.045,6
3,5,11,450,0.0858,0.0004,2
5,5,6,4800,0.3118,0.0078,8
7,4,9,1350,0.248,0.0771,6
26,1,12,1350,0.0347,0.0151,9
33,7,6,3150,0.0363,0.0094,9
11,12,11,450,0.0625,0.0004,2
11,1,7,3150,0.1477,0.0191,7
1,10,8,3150,0.0503,0.0037,5
3,8,10,3150,0.1978,0.2805,7
12,4,9,3150,0.0166,0.0004,8
4,8,6,1350,0.0917,0.0299,6
2,2,23,450,0.0191,0.0001,5
3,4,11,3150,0.03,0.0007,5
6,6,9,1350,0.0944,0.0043,3
1,4,2,3150,0.0776,0.0004,3
10,1,7,450,0.0087,0.0009,7
14,6,7,3150,0.0227,0.0017,8
4,4,15,3150,0.1513,0.1331,4
6,5,1,4800,0.0167,0.0003,5
2,11,1,3150,0.186,0.0013,6
2,60,0,4800,0.164,0.0485,3
5,5,8,3150,0.0842,0.842,8
2,7,2,3150,0.2482,0.0032,1
23,8,4,4800,0.0619,0.0027,2
11,3,1,4800,0.0199,0.0012,10
4,4,15,450,0.0739,0.007,5
11,3,3,3150,0.0326,0.0009,4
3,1,20,450,0.1229,0.007,8
1,10,3,3150,0.0562,0.0014,6
3,9,1,3150,0.0441,0.0088,9
7,3,6,4800,0.0628,0.0068,5
1,2,18,450,0.0464,0.0018,3
2,2,11,3150,0.1275,0.2383,3
5,5,14,1350,0.0819,0.004,4
18,11,9,1350,0.0179,0.0004,4
1,14,4,3150,0.0755,0.0011,5
7,1,2,4800,0.0315,0.0006,5
3,4,10,1350,0.0142,0.0004,4
8,15,8,1350,0.1866,0.0305,2
1,2,14,1350,0.117,0.0541,5
3,12,7,1350,0.0712,0.0016,5
3,2,21,1350,0.0581,0.0003,6
9,60,1,4800,0.4197,0.0241,6
2,3,21,1350,0.0121,0.0007,4
5,1,13,1350,0.0564,0.0006,7
8,1,3,3150,0.0047,0.0004,8
8,11,10,1350,0.0965,0.0092,4
3,3,3,4800,0.0095,0.0008,4
1,1,20,3150,0.0093,0.0051,4
1,1,26,450,0.1107,0.0008,4
2,6,10,1350,0.0485,0.0102,5
10,29,4,3150,0.0607,0.0015,8
9,2,4,4800,0.0183,0.0003,8
7,1,5,450,0.1223,0.0027,2
1,5,12,450,0.042,0.0004,1
7,3,11,1350,0.054,0.0004,8
8,2,9,3150,0.071,0.0019,5
5,8,4,3150,0.0261,0.0007,3
6,2,3,3150,0.0955,0.0004,6
3,2,18,1350,0.0804,0.0004,3
4,5,3,4800,0.0391,0.0009,6
2,3,20,1350,0.1238,0.0003,3
5,7,1,4800,0.035,0.0013,5
1,5,15,450,0.0554,0.0006,3
2,3,17,1350,0.027,0.0009,6
6,5,12,1350,0.1417,0.0016,9
81,15,4,1350,0.0487,0.0271,8
5,2,9,3150,0.1284,0.045,6
2,6,11,450,0.0858,0.0004,2
4,6,6,4800,0.3118,0.0078,8
6,5,9,1350,0.248,0.0771,6
25,2,12,1350,0.0347,0.0151,9
32,8,6,3150,0.0363,0.0094,9
10,1,11,450,0.0625,0.0004,2
10,2,7,3150,0.1477,0.0191,7
9,11,9,3150,0.0503,0.0037,5
2,9,10,3150,0.1978,0.2805,7
11,5,9,3150,0.0166,0.0004,8
3,9,6,1350,0.0917,0.0299,6
1,3,23,450,0.0191,0.0001,5
2,5,11,3150,0.03,0.0007,5
5,7,9,1350,0.0944,0.0043,3
6,5,3,3150,0.0776,0.0004,3
9,2,7,450,0.0087,0.0009,7
13,7,7,3150,0.0227,0.0017,8
3,1,15,3150,0.1513,0.1331,4
5,6,1,4800,0.0167,0.0003,5
1,12,1,3150,0.186,0.0013,6
1,61,0,4800,0.164,0.0485,3
4,6,8,3150,0.0842,0.842,8
1,8,2,3150,0.2482,0.0032,1
22,1,4,4800,0.0619,0.0027,2
10,4,1,4800,0.0199,0.0012,10
3,1,15,450,0.0739,0.007,5
10,4,3,3150,0.0326,0.0009,4
2,2,20,450,0.1229,0.007,8
22,11,4,3150,0.0562,0.0014,6
2,10,1,3150,0.0441,0.0088,9
6,4,6,4800,0.0628,0.0068,5
4,3,19,450,0.0464,0.0018,3
1,3,11,3150,0.1275,0.2383,3
4,6,14,1350,0.0819,0.004,4
17,1,9,1350,0.0179,0.0004,4
23,15,5,3150,0.0755,0.0011,5
6,2,2,4800,0.0315,0.0006,5
2,5,10,1350,0.0142,0.0004,4
7,16,8,1350,0.1866,0.0305,2
3,3,15,1350,0.117,0.0541,5
2,13,7,1350,0.0712,0.0016,5
2,1,21,1350,0.0581,0.0003,6
8,1,1,4800,0.4197,0.0241,6
1,4,21,1350,0.0121,0.0007,4
4,2,13,1350,0.0564,0.0006,7
7,2,3,3150,0.0047,0.0004,8
7,1,10,1350,0.0965,0.0092,4
2,4,3,4800,0.0095,0.0008,4
3,2,21,3150,0.0093,0.0051,4
2,2,27,450,0.1107,0.0008,4
1,7,10,1350,0.0485,0.0102,5
9,30,4,3150,0.0607,0.0015,8
8,3,4,4800,0.0183,0.0003,8
6,2,5,450,0.1223,0.0027,2
3,6,13,450,0.042,0.0004,1
6,4,11,1350,0.054,0.0004,8
7,3,9,3150,0.071,0.0019,5
4,9,4,3150,0.0261,0.0007,3
5,3,3,3150,0.0955,0.0004,6
2,3,18,1350,0.0804,0.0004,3
3,6,3,4800,0.0391,0.0009,6
1,1,20,1350,0.1238,0.0003,3
4,8,1,4800,0.035,0.0013,5
4,6,16,450,0.0554,0.0006,3
1,1,17,1350,0.027,0.0009,6
5,6,12,1350,0.1417,0.0016,9
80,16,4,1350,0.0487,0.0271,8
4,3,9,3150,0.1284,0.045,6
1,7,11,450,0.0858,0.0004,2
3,7,6,4800,0.3118,0.0078,8
5,6,9,1350,0.248,0.0771,6
24,3,12,1350,0.0347,0.0151,9
31,9,6,3150,0.0363,0.0094,9
9,2,11,450,0.0625,0.0004,2
9,3,7,3150,0.1477,0.0191,7
8,1,9,3150,0.0503,0.0037,5
1,10,10,3150,0.1978,0.2805,7
10,6,9,3150,0.0166,0.0004,8
2,10,6,1350,0.0917,0.0299,6
2,4,24,450,0.0191,0.0001,5
1,6,11,3150,0.03,0.0007,5
4,8,9,1350,0.0944,0.0043,3
5,1,3,3150,0.0776,0.0004,3
8,3,7,450,0.0087,0.0009,7
12,8,7,3150,0.0227,0.0017,8
2,2,15,3150,0.1513,0.1331,4
4,7,1,4800,0.0167,0.0003,5
7,13,2,3150,0.186,0.0013,6
13,62,1,4800,0.164,0.0485,3
3,7,8,3150,0.0842,0.842,8
13,9,3,3150,0.2482,0.0032,1
21,2,4,4800,0.0619,0.0027,2
9,5,1,4800,0.0199,0.0012,10
2,2,15,450,0.0739,0.007,5
9,5,3,3150,0.0326,0.0009,4
1,3,20,450,0.1229,0.007,8
21,1,4,3150,0.0562,0.0014,6
1,11,1,3150,0.0441,0.0088,9
5,5,6,4800,0.0628,0.0068,5
3,1,19,450,0.0464,0.0018,3
4,4,12,3150,0.1275,0.2383,3
3,7,14,1350,0.0819,0.004,4
16,2,9,1350,0.0179,0.0004,4
22,1,5,3150,0.0755,0.0011,5
5,3,2,4800,0.0315,0.0006,5
1,6,10,1350,0.0142,0.0004,4
6,17,8,1350,0.1866,0.0305,2
2,1,15,1350,0.117,0.0541,5
1,14,7,1350,0.0712,0.0016,5
1,2,21,1350,0.0581,0.0003,6
7,2,1,4800,0.4197,0.0241,6
9,5,22,1350,0.0121,0.0007,4
3,3,13,1350,0.0564,0.0006,7
6,3,3,3150,0.0047,0.0004,8
6,2,10,1350,0.0965,0.0092,4
1,5,3,4800,0.0095,0.0008,4
2,1,21,3150,0.0093,0.0051,4
1,1,27,450,0.1107,0.0008,4
5,8,11,1350,0.0485,0.0102,5
8,31,4,3150,0.0607,0.0015,8
7,4,4,4800,0.0183,0.0003,8
5,3,5,450,0.1223,0.0027,2
2,1,13,450,0.042,0.0004,1
5,5,11,1350,0.054,0.0004,8
6,4,9,3150,0.071,0.0019,5
3,10,4,3150,0.0261,0.0007,3
4,4,3,3150,0.0955,0.0004,6
1,4,18,1350,0.0804,0.0004,3
2,7,3,4800,0.0391,0.0009,6
3,2,21,1350,0.1238,0.0003,3
3,9,1,4800,0.035,0.0013,5
3,1,16,450,0.0554,0.0006,3
3,2,18,1350,0.027,0.0009,6
4,7,12,1350,0.1417,0.0016,9
79,17,4,1350,0.0487,0.0271,8
3,4,9,3150,0.1284,0.045,6
7,8,12,450,0.0858,0.0004,2
2,8,6,4800,0.3118,0.0078,8
4,7,9,1350,0.248,0.0771,6
23,4,12,1350,0.0347,0.0151,9
30,10,6,3150,0.0363,0.0094,9
8,3,11,450,0.0625,0.0004,2
8,4,7,3150,0.1477,0.0191,7
7,2,9,3150,0.0503,0.0037,5
8,11,11,3150,0.1978,0.2805,7
9,7,9,3150,0.0166,0.0004,8
1,11,6,1350,0.0917,0.0299,6
1,1,24,450,0.0191,0.0001,5
4,7,12,3150,0.03,0.0007,5
3,9,9,1350,0.0944,0.0043,3
4,2,3,3150,0.0776,0.0004,3
7,4,7,450,0.0087,0.0009,7
11,9,7,3150,0.0227,0.0017,8
1,3,15,3150,0.1513,0.1331,4
3,8,1,4800,0.0167,0.0003,5
6,1,2,3150,0.186,0.0013,6
12,1,1,4800,0.164,0.0485,3
2,8,8,3150,0.0842,0.842,8
12,1,3,3150,0.2482,0.0032,1
20,3,4,4800,0.0619,0.0027,2
8,6,1,4800,0.0199,0.0012,10
1,3,15,450,0.0739,0.007,5
8,6,3,3150,0.0326,0.0009,4
1,63,0,3150,0.0207,0.0005,8
3,4,21,450,0.1229,0.007,8
20,2,4,3150,0.0562,0.0014,6
10,12,2,3150,0.0441,0.0088,9
4,6,6,4800,0.0628,0.0068,5
2,2,19,450,0.0464,0.0018,3
3,1,12,3150,0.1275,0.2383,3
2,8,14,1350,0.0819,0.004,4
15,3,9,1350,0.0179,0.0004,4
21,2,5,3150,0.0755,0.0011,5
4,4,2,4800,0.0315,0.0006,5
11,7,11,1350,0.0142,0.0004,4
5,18,8,1350,0.1866,0.0305,2
1,2,15,1350,0.117,0.0541,5
20,15,8,1350,0.0712,0.0016,5
4,3,22,1350,0.0581,0.0003,6
6,3,1,4800,0.4197,0.0241,6
8,1,22,1350,0.0121,0.0007,4
2,4,13,1350,0.0564,0.0006,7
5,4,3,3150,0.0047,0.0004,8
5,3,10,1350,0.0965,0.0092,4
6,6,4,4800,0.0095,0.0008,4
1,2,21,3150,0.0093,0.0051,4
3,2,28,450,0.1107,0.0008,4
4,1,11,1350,0.0485,0.0102,5
7,32,4,3150,0.0607,0.0015,8
6,5,4,4800,0.0183,0.0003,8
4,4,5,450,0.1223,0.0027,2
1,2,13,450,0.042,0.0004,1
4,6,11,1350,0.054,0.0004,8
5,5,9,3150,0.071,0.0019,5
2,11,4,3150,0.0261,0.0007,3
3,5,3,3150,0.0955,0.0004,6
3,5,19,1350,0.0804,0.0004,3
1,8,3,4800,0.0391,0.0009,6
2,1,21,1350,0.1238,0.0003,3
2,10,1,4800,0.035,0.0013,5
2,2,16,450,0.0554,0.0006,3
2,1,18,1350,0.027,0.0009,6
3,8,12,1350,0.1417,0.0016,9
78,18,4,1350,0.0487,0.0271,8
2,5,9,3150,0.1284,0.045,6
6,1,12,450,0.0858,0.0004,2
1,9,6,4800,0.3118,0.0078,8
3,8,9,1350,0.248,0.0771,6
22,5,12,1350,0.0347,0.0151,9
29,11,6,3150,0.0363,0.0094,9
7,4,11,450,0.0625,0.0004,2
7,5,7,3150,0.1477,0.0191,7
6,3,9,3150,0.0503,0.0037,5
7,1,11,3150,0.1978,0.2805,7
8,8,9,3150,0.0166,0.0004,8
37,12,7,1350,0.0917,0.0299,6
2,2,25,450,0.0191,0.0001,5
3,1,12,3150,0.03,0.0007,5
2,10,9,1350,0.0944,0.0043,3
3,3,3,3150,0.0776,0.0004,3
6,5,7,450,0.0087,0.0009,7
10,10,7,3150,0.0227,0.0017,8
6,4,16,3150,0.1513,0.1331,4
2,9,1,4800,0.0167,0.0003,5
5,2,2,3150,0.186,0.0013,6
11,2,1,4800,0.164,0.0485,3
1,9,8,3150,0.0842,0.842,8
11,2,3,3150,0.2482,0.0032,1
19,4,4,4800,0.0619,0.0027,2
7,7,1,4800,0.0199,0.0012,10
4,4,16,450,0.0739,0.007,5
7,7,3,3150,0.0326,0.0009,4
6,64,1,3150,0.0207,0.0005,8
2,1,21,450,0.1229,0.007,8
19,3,4,3150,0.0562,0.0014,6
9,1,2,3150,0.0441,0.0088,9
3,7,6,4800,0.0628,0.0068,5
1,3,19,450,0.0464,0.0018,3
2,2,12,3150,0.1275,0.2383,3
1,9,14,1350,0.0819,0.004,4
14,4,9,1350,0.0179,0.0004,4
20,3,5,3150,0.0755,0.0011,5
3,5,2,4800,0.0315,0.0006,5
10,1,11,1350,0.0142,0.0004,4
4,19,8,1350,0.1866,0.0305,2
4,3,16,1350,0.117,0.0541,5
19,1,8,1350,0.0712,0.0016,5
3,1,22,1350,0.0581,0.0003,6
5,4,1,4800,0.4197,0.0241,6
7,2,22,1350,0.0121,0.0007,4
1,5,13,1350,0.0564,0.0006,7
4,5,3,3150,0.0047,0.0004,8
4,4,10,1350,0.0965,0.0092,4
5,1,4,4800,0.0095,0.0008,4
6,3,22,3150,0.0093,0.0051,4
2,1,28,450,0.1107,0.0008,4
3,2,11,1350,0.0485,0.0102,5
6,33,4,3150,0.0607,0.0015,8
5,6,4,4800,0.0183,0.0003,8
3,5,5,450,0.1223,0.0027,2
5,3,14,450,0.042,0.0004,1
3,7,11,1350,0.054,0.0004,8
4,6,9,3150,0.071,0.0019,5
1,12,4,3150,0.0261,0.0007,3
2,6,3,3150,0.0955,0.0004,6
2,1,19,1350,0.0804,0.0004,3
12,9,4,4800,0.0391,0.0009,6
1,2,21,1350,0.1238,0.0003,3
1,11,1,4800,0.035,0.0013,5
1,3,16,450,0.0554,0.0006,3
1,2,18,1350,0.027,0.0009,6
2,9,12,1350,0.1417,0.0016,9
77,19,4,1350,0.0487,0.0271,8
1,6,9,3150,0.1284,0.045,6
5,2,12,450,0.0858,0.0004,2
11,10,7,4800,0.3118,0.0078,8
2,9,9,1350,0.248,0.0771,6
21,6,12,1350,0.0347,0.0151,9
28,12,6,3150,0.0363,0.0094,9
6,5,11,450,0.0625,0.0004,2
6,6,7,3150,0.1477,0.0191,7
5,4,9,3150,0.0503,0.0037,5
6,2,11,3150,0.1978,0.2805,7
7,9,9,3150,0.0166,0.0004,8
36,1,7,1350,0.0917,0.0299,6
1,1,25,450,0.0191,0.0001,5
2,2,12,3150,0.03,0.0007,5
1,11,9,1350,0.0944,0.0043,3
2,4,3,3150,0.0776,0.0004,3
5,6,7,450,0.0087,0.0009,7
9,11,7,3150,0.0227,0.0017,8
5,1,16,3150,0.1513,0.1331,4
1,10,1,4800,0.0167,0.0003,5
4,3,2,3150,0.186,0.0013,6
10,3,1,4800,0.164,0.0485,3
3,10,9,3150,0.0842,0.842,8
10,3,3,3150,0.2482,0.0032,1
18,5,4,4800,0.0619,0.0027,2
6,8,1,4800,0.0199,0.0012,10
1,65,0,4800,0.0348,0.0004,4
3,1,16,450,0.0739,0.007,5
6,8,3,3150,0.0326,0.0009,4
5,1,1,3150,0.0207,0.0005,8
1,2,21,450,0.1229,0.007,8
18,4,4,3150,0.0562,0.0014,6
8,2,2,3150,0.0441,0.0088,9
2,8,6,4800,0.0628,0.0068,5
4,4,20,450,0.0464,0.0018,3
1,3,12,3150,0.1275,0.2383,3
3,10,15,1350,0.0819,0.004,4
13,5,9,1350,0.0179,0.0004,4
19,4,5,3150,0.0755,0.0011,5
2,6,2,4800,0.0315,0.0006,5
9,2,11,1350,0.0142,0.0004,4
3,20,8,1350,0.1866,0.0305,2
3,1,16,1350,0.117,0.0541,5
18,2,8,1350,0.0712,0.0016,5
2,2,22,1350,0.0581,0.0003,6
4,5,1,4800,0.4197,0.0241,6
6,3,22,1350,0.0121,0.0007,4
3,6,14,1350,0.0564,0.0006,7
3,6,3,3150,0.0047,0.0004,8
3,5,10,1350,0.0965,0.0092,4
4,2,4,4800,0.0095,0.0008,4
5,1,22,3150,0.0093,0.0051,4
1,2,28,450,0.1107,0.0008,4
2,3,11,1350,0.0485,0.0102,5
5,34,4,3150,0.0607,0.0015,8
4,7,4,4800,0.0183,0.0003,8
2,6,5,450,0.1223,0.0027,2
4,1,14,450,0.042,0.0004,1
2,8,11,1350,0.054,0.0004,8
3,7,9,3150,0.071,0.0019,5
4,13,5,3150,0.0261,0.0007,3
1,7,3,3150,0.0955,0.0004,6
1,2,19,1350,0.0804,0.0004,3
11,1,4,4800,0.0391,0.0009,6
2,3,22,1350,0.1238,0.0003,3
9,12,2,4800,0.035,0.0013,5
11,4,17,450,0.0554,0.0006,3
5,3,19,1350,0.027,0.0009,6
1,10,12,1350,0.1417,0.0016,9
76,20,4,1350,0.0487,0.0271,8
26,7,10,3150,0.1284,0.045,6
4,3,12,450,0.0858,0.0004,2
10,1,7,4800,0.3118,0.0078,8
1,10,9,1350,0.248,0.0771,6
20,7,12,1350,0.0347,0.0151,9
27,13,6,3150,0.0363,0.0094,9
5,6,11,450,0.0625,0.0004,2
5,7,7,3150,0.1477,0.0191,7
4,5,9,3150,0.0503,0.0037,5
5,3,11,3150,0.1978,0.2805,7
6,10,9,3150,0.0166,0.0004,8
35,2,7,1350,0.0917,0.0299,6
6,2,26,450,0.0191,0.0001,5
